osm_id,service_type,amenity_raw,name,lat,lon,district
11847381994,clinic,doctors,Diomed,42.673687,23.334832,Sofia (Capital)
11854199003,clinic,doctors,Bodimed,42.265577,23.117718,Kyustendil
11862104196,kindergarten,kindergarten,,42.625874,23.332902,Sofia (Capital)
11862288873,clinic,doctors,Иво Близнашки,42.698999,23.302474,Sofia (Capital)
11870720856,pharmacy,pharmacy,Express Pharma,43.517984,26.520878,Razgrad
11874329469,clinic,clinic,Blocks,42.658317,23.316523,Sofia (Capital)
11874807951,pharmacy,pharmacy,SOpharmacy,42.652732,27.672246,Burgas
11883462670,pharmacy,pharmacy,Sopharmacy,42.638389,23.383548,Sofia (Capital)
11889264662,school,school,ПМГ „К. Величков“,42.188282,24.329134,Pazardzhik
11889264663,school,school,ПГ „И. С. Аксаков“,42.188176,24.328985,Pazardzhik
11898330734,clinic,doctors,Д-р Пламен Стефанов Попов,42.653918,23.330015,Sofia (Capital)
11898337001,clinic,doctors,Dr. Sorucheva,42.654324,23.329536,Sofia (Capital)
11898347558,pharmacy,pharmacy,Arfa,42.646592,23.328204,Sofia (Capital)
11900583619,clinic,doctors,Body & mind,42.672366,23.331034,Sofia (Capital)
11901106453,pharmacy,pharmacy,SOpharmacy,42.642181,23.336068,Sofia (Capital)
11909916045,clinic,clinic,NAD+ Center,42.688926,23.318011,Sofia (Capital)
11917964789,pharmacy,pharmacy,Марешки,41.742995,24.397365,Smolyan
11925846752,pharmacy,pharmacy,Марешки,42.696591,23.287492,Sofia (Capital)
11945188513,school,school,,42.768755,27.600699,Burgas
11950421113,pharmacy,pharmacy,Subra,42.032608,24.303224,Pazardzhik
11961083964,pharmacy,pharmacy,Марешки,43.207445,24.163476,Lovech
11990150175,school,school,,43.991622,27.506581,Silistra
11991812603,school,school,,43.997504,27.162264,Silistra
12004003404,clinic,clinic,Диалмед,42.665595,23.270132,Sofia (Capital)
12006221496,kindergarten,kindergarten,ЧДГ Детска Академия,42.668871,23.366761,Sofia (Capital)
12007536907,pharmacy,pharmacy,,42.707514,27.723007,Burgas
12020223200,pharmacy,pharmacy,SunPharma,42.703524,27.718009,Burgas
12028794141,pharmacy,pharmacy,Нота Бене,42.658893,23.264927,Sofia (Capital)
12028817877,clinic,doctors,Д-р Хайтови,42.132876,24.78772,Plovdiv
12035909963,pharmacy,pharmacy,,42.145115,24.799659,Plovdiv
12041233485,clinic,doctors,Whole again,42.684199,23.329533,Sofia (Capital)
12041426040,clinic,clinic,ДКЦ Пълмед,42.137554,24.716861,Plovdiv
12048111202,pharmacy,pharmacy,,43.035811,24.286485,Lovech
12048900634,hospital,hospital,Beta clinic,42.676086,23.321305,Sofia (Capital)
12048919968,pharmacy,pharmacy,SOpharmacy,42.677567,23.320812,Sofia (Capital)
12058818812,pharmacy,pharmacy,Ремедиум,42.667089,23.283542,Sofia (Capital)
12060188305,clinic,doctors,,42.661943,23.265116,Sofia (Capital)
12062767791,pharmacy,pharmacy,Узунов 1,43.701465,28.038605,Dobrich
12064319125,hospital,hospital,ДКЦ-II,43.406583,24.619945,Pleven
12069373109,clinic,doctors,Д-р М. Маркова,42.690262,23.31518,Sofia (Capital)
12070175466,clinic,doctors,Д-р Ангелов,43.701654,28.306091,Dobrich
12073833946,pharmacy,pharmacy,Иглика,42.349013,25.07712,Plovdiv
12083796041,school,school,ОУ „Христо Ботев“,42.011179,23.854339,Pazardzhik
12091450298,pharmacy,pharmacy,,42.712748,27.74504,Burgas
12091472201,pharmacy,pharmacy,Subra,42.713253,27.745325,Burgas
12091489668,pharmacy,pharmacy,,42.71173,27.751476,Burgas
12092054257,clinic,clinic,Preventica,42.622278,23.374323,Sofia (Capital)
12092072855,pharmacy,pharmacy,Sopharmacy,42.622683,23.370929,Sofia (Capital)
12094707760,clinic,doctors,Д-р Талева,42.666491,23.319777,Sofia (Capital)
12094731563,clinic,doctors,Д-р Александрова,42.666488,23.319749,Sofia (Capital)
12100126801,pharmacy,pharmacy,Нове,42.661874,23.345735,Sofia (Capital)
12100562320,pharmacy,pharmacy,Марешки,43.212091,27.906192,Varna
12100562322,pharmacy,pharmacy,К-Крес,43.212192,27.906014,Varna
12101168233,clinic,doctors,,41.846606,23.106203,Blagoevgrad
12101332795,pharmacy,pharmacy,,42.674607,23.259674,Sofia (Capital)
12101352111,pharmacy,pharmacy,Home Pharma,42.674689,23.260371,Sofia (Capital)
12101753345,pharmacy,pharmacy,TSM Pharma,42.495688,27.464832,Burgas
12101837915,clinic,doctors,VO dent,42.677402,23.320543,Sofia (Capital)
12102600756,kindergarten,kindergarten,Пролет,43.402871,24.609377,Pleven
12107632647,pharmacy,pharmacy,SOpharmacy,42.670162,23.352857,Sofia (Capital)
12108385645,pharmacy,pharmacy,Марешки,42.043701,24.46663,Plovdiv
12110550239,kindergarten,kindergarten,Цветни песъчинки,43.213572,27.906385,Varna
12112254667,school,school,"ОУ ""Георги Бенковски""",42.286949,24.129947,Pazardzhik
12120031154,pharmacy,pharmacy,АРТЕКА,42.866094,25.489885,Gabrovo
12120340346,pharmacy,pharmacy,,42.866897,25.492487,Gabrovo
12124080242,hospital,hospital,Медицински комплекс Зорница,42.515155,27.465327,Burgas
12124080243,pharmacy,pharmacy,,42.514706,27.464938,Burgas
12126013338,pharmacy,pharmacy,Омния,42.677196,23.3028,Sofia (Capital)
12128396314,kindergarten,kindergarten,Drita's Babies,42.676221,23.297844,Sofia (Capital)
12140159413,pharmacy,pharmacy,,42.659028,23.242234,Sofia (Capital)
12143956689,pharmacy,pharmacy,SOpharmacy,43.212581,27.912583,Varna
12143990048,pharmacy,pharmacy,SOpharmacy,43.214772,27.917392,Varna
12143990049,pharmacy,pharmacy,SOpharmacy,43.202047,27.901029,Varna
12144028138,pharmacy,pharmacy,SOpharmacy,43.214907,27.941191,Varna
12144060052,pharmacy,pharmacy,SOpharmacy,43.215232,27.955117,Varna
12144154784,pharmacy,pharmacy,SOpharmacy,43.232533,27.86102,Varna
12144156159,pharmacy,pharmacy,SOpharmacy,43.220908,27.89036,Varna
12144156160,pharmacy,pharmacy,SOpharmacy,43.227284,27.875544,Varna
12144156533,pharmacy,pharmacy,SOpharmacy,43.2226,27.940124,Varna
12144198444,pharmacy,pharmacy,SOpharmacy,43.235175,27.880844,Varna
12144212808,pharmacy,pharmacy,SOpharmacy,43.241639,27.85018,Varna
12151329419,clinic,doctors,Jewel Skin,42.671985,23.309512,Sofia (Capital)
12151348845,clinic,doctors,Детски кабинет Южен Парк,42.672048,23.310436,Sofia (Capital)
12151356355,clinic,clinic,Хоризонт,42.674003,23.313403,Sofia (Capital)
12157298381,clinic,doctors,Д-р Демерджиева,42.67278,23.316725,Sofia (Capital)
12157382242,clinic,doctors,Д-р Райна Томова,42.670884,23.314231,Sofia (Capital)
12157390325,clinic,doctors,Ваня Дункова Виолета Спирова,42.672802,23.316804,Sofia (Capital)
12157391515,clinic,doctors,Д-р Чалманов,42.67281,23.316771,Sofia (Capital)
12157391517,clinic,doctors,Д-р А. Начева,42.671323,23.314623,Sofia (Capital)
12157391518,clinic,clinic,Allure,42.670997,23.314408,Sofia (Capital)
12157391906,clinic,clinic,Флоренция,42.672548,23.320122,Sofia (Capital)
12157395926,clinic,clinic,Vogue,42.673493,23.320384,Sofia (Capital)
12159717459,clinic,doctors,Проф. д-р Георги Чернев,42.690052,23.313616,Sofia (Capital)
12159720590,pharmacy,pharmacy,,42.690012,23.313559,Sofia (Capital)
12161979260,pharmacy,pharmacy,,41.647124,24.159109,Smolyan
12165020033,pharmacy,pharmacy,Subra,42.664131,23.289352,Sofia (Capital)
12167578276,clinic,doctors,Dr. Vaneska,42.673713,23.317735,Sofia (Capital)
12169810349,clinic,doctors,,42.709356,27.744015,Burgas
12170009178,clinic,doctors,Яна Аврамова Атанасова,42.642751,23.368966,Sofia (Capital)
12170014443,pharmacy,pharmacy,Вира,42.642336,23.370146,Sofia (Capital)
12173043973,clinic,doctors,Д-р Божидар Славчев,42.668921,23.302014,Sofia (Capital)
12174905115,pharmacy,pharmacy,Рома,42.691947,23.324801,Sofia (Capital)
12194153103,pharmacy,pharmacy,Sigma,41.884842,23.465053,Blagoevgrad
12194830582,school,school,82 ОУ Васил Априлов,42.630164,23.411774,Sofia (Capital)
12196583035,pharmacy,pharmacy,Катюша,42.656221,23.31524,Sofia (Capital)
12200051869,pharmacy,pharmacy,,42.710115,23.383108,Sofia (Capital)
12218310316,pharmacy,pharmacy,Emerald Pharama,42.655525,23.288759,Sofia (Capital)
12218800496,clinic,doctors,Angelic Glow,42.662238,23.291078,Sofia (Capital)
12222700499,clinic,doctors,,42.687944,23.308852,Sofia (Capital)
12224107358,clinic,doctors,Д-р Димитров,42.675526,23.31993,Sofia (Capital)
12228103244,pharmacy,pharmacy,SOpharmacy,43.424032,24.598681,Pleven
12229694718,pharmacy,pharmacy,SOpharmacy,43.410512,24.617043,Pleven
12234889809,clinic,clinic,Лоземед,42.671796,23.313011,Sofia (Capital)
12234889810,clinic,doctors,Dermaclinic south park,42.670263,23.312556,Sofia (Capital)
12234895447,clinic,clinic,Health & Safety,42.671816,23.313025,Sofia (Capital)
12235064020,clinic,doctors,Доц. Николай Белев,42.143427,24.757103,Plovdiv
12237553637,pharmacy,pharmacy,,43.348265,24.799691,Pleven
12238431195,pharmacy,pharmacy,Виржиния,42.698319,23.332726,Sofia (Capital)
12245977753,clinic,doctors,д-р Антония Бакалова,42.699712,23.315696,Sofia (Capital)
12247076640,pharmacy,pharmacy,,42.12102,24.729885,Plovdiv
12249335221,pharmacy,pharmacy,Вива фарма,42.127068,24.742026,Plovdiv
12255764592,clinic,clinic,Spectro,42.666994,23.347017,Sofia (Capital)
12258403730,clinic,doctors,Д-р Диана Христова,42.696383,23.3394,Sofia (Capital)
12258437004,clinic,clinic,Аюрведа център,42.696338,23.339548,Sofia (Capital)
12261146296,clinic,clinic,Dr. Somi,42.694411,23.318706,Sofia (Capital)
12265666405,pharmacy,pharmacy,,43.849988,25.993465,Ruse
12270729796,pharmacy,pharmacy,,42.413727,27.697467,Burgas
12282091896,pharmacy,pharmacy,Панацея,43.203313,27.912213,Varna
12285976129,clinic,doctors,Албена Аракчиева,42.676987,23.286478,Sofia (Capital)
12285976130,clinic,doctors,Т. Монов,42.67698,23.286491,Sofia (Capital)
12288207790,clinic,doctors,Д-р Дойчева,42.66245,23.277194,Sofia (Capital)
12297717282,clinic,doctors,Д-р Ямболиева,42.675944,23.299464,Sofia (Capital)
12299555216,pharmacy,pharmacy,the Corner of health,42.655846,23.334075,Sofia (Capital)
12300283516,clinic,doctors,Амбулатория по детски болести,42.677619,23.288639,Sofia (Capital)
12304901305,clinic,doctors,Мамолог - Д-р Иван Инков,42.622282,23.374756,Sofia (Capital)
12307299540,clinic,clinic,ТЕЛК,43.215282,27.917301,Varna
12307319907,pharmacy,pharmacy,Еврофарма,43.217436,27.921095,Varna
12308868658,pharmacy,pharmacy,Валенс,43.224186,27.912367,Varna
12309331065,clinic,clinic,,42.072222,24.659336,Plovdiv
12311570759,clinic,clinic,Младост-мед,42.654985,23.372234,Sofia (Capital)
12311573650,clinic,clinic,Здраве за всеки,42.654924,23.372145,Sofia (Capital)
12311576277,clinic,doctors,,42.654918,23.372772,Sofia (Capital)
12311594892,clinic,doctors,Д-р Божкова,42.654903,23.372754,Sofia (Capital)
12311844066,clinic,doctors,Д-р Павлова,42.654906,23.372741,Sofia (Capital)
12311844067,clinic,doctors,Д-р Клечоров,42.654914,23.37275,Sofia (Capital)
12312946200,clinic,clinic,Евита,42.679489,23.285546,Sofia (Capital)
12337620562,pharmacy,pharmacy,,42.652812,23.373957,Sofia (Capital)
12344072261,pharmacy,pharmacy,Афиа,42.498129,27.465253,Burgas
12345574221,pharmacy,pharmacy,ВИА,42.65635,23.320945,Sofia (Capital)
12345995790,pharmacy,pharmacy,Марешки,43.410376,24.616592,Pleven
12365342841,pharmacy,pharmacy,Subra,42.679485,23.3675,Sofia (Capital)
12368527439,clinic,doctors,Мамолог - Д-р Иван Инков,42.662429,23.380284,Sofia (Capital)
12372357567,clinic,doctors,,42.68856,23.311155,Sofia (Capital)
12378624521,pharmacy,pharmacy,Феникс,43.420347,24.599447,Pleven
12381894860,pharmacy,pharmacy,Марешки,43.421076,24.60008,Pleven
12382044777,clinic,doctors,Авокадо,43.42136,24.59707,Pleven
12384004288,clinic,doctors,"Yanko Yankov, MD, PhD",43.215802,27.943178,Varna
12388506941,pharmacy,pharmacy,Афиа,42.50165,27.467138,Burgas
12394209980,clinic,clinic,Кинов,42.699735,23.342661,Sofia (Capital)
12395737335,clinic,clinic,Медицински център Св. Пантелеймон,42.696746,23.320266,Sofia (Capital)
12395864527,clinic,doctors,Люлин мед,42.685062,23.315355,Sofia (Capital)
12400103768,hospital,hospital,Medical Center Salvebis,42.677068,23.332559,Sofia (Capital)
12400234489,pharmacy,pharmacy,,42.698646,23.332698,Sofia (Capital)
12420873157,clinic,clinic,МЦ Люлин мед,42.685605,23.30479,Sofia (Capital)
12425913446,pharmacy,pharmacy,SOpharmacy,42.659456,23.316242,Sofia (Capital)
12431874135,pharmacy,pharmacy,Захариева,42.280976,22.691691,Kyustendil
12434185536,clinic,clinic,Хемус,42.678738,23.322476,Sofia (Capital)
12436970966,clinic,clinic,Медкрос,42.699001,23.33251,Sofia (Capital)
12436980273,clinic,doctors,Д-р Веселина Грозева,42.700782,23.333016,Sofia (Capital)
12438544341,pharmacy,pharmacy,SOpharmacy,42.667495,23.365189,Sofia (Capital)
12452871954,pharmacy,pharmacy,META,43.410263,24.63075,Pleven
12472629889,pharmacy,pharmacy,Стела,42.708685,23.458815,Sofia (Capital)
12480254836,pharmacy,pharmacy,Дема,42.147279,24.725811,Plovdiv
12488592776,school,school,Darbi College,42.701094,23.328469,Sofia (Capital)
12488674378,clinic,clinic,Alexandra Health,42.698872,23.327194,Sofia (Capital)
12504618280,clinic,doctors,Д-р А. Здравкова,42.654841,23.311576,Sofia (Capital)
12504659175,clinic,doctors,Just Look,42.659191,23.314217,Sofia (Capital)
12504660832,clinic,doctors,Д-р А. Носиков,42.654815,23.311571,Sofia (Capital)
12520729235,clinic,clinic,FutureMeds,42.7023,23.326065,Sofia (Capital)
12520744826,clinic,clinic,Лейзър Мед,42.700669,23.326585,Sofia (Capital)
12522335415,pharmacy,pharmacy,Ветеринарна аптека,42.504434,27.473615,Burgas
12526228821,clinic,doctors,Bodimed,42.142252,24.755909,Plovdiv
12529154158,school,school,ЧОУ Фюжън,42.639098,23.314916,Sofia (Capital)
12532388291,clinic,clinic,"МЦ ""Екзакта Медика""",43.415304,24.626407,Pleven
12535081583,kindergarten,kindergarten,Морско Конче,42.508752,27.466204,Burgas
12537047226,pharmacy,pharmacy,Subra,43.212015,27.917373,Varna
12538901742,pharmacy,pharmacy,Subra,42.635575,23.377499,Sofia (Capital)
12538923434,pharmacy,pharmacy,SOpharmacy,42.635596,23.377803,Sofia (Capital)
12539156833,clinic,clinic,,43.199407,27.911834,Varna
12541499968,pharmacy,pharmacy,SOpharmacy,42.641538,23.373727,Sofia (Capital)
12543895581,pharmacy,pharmacy,Subra,42.697712,23.321589,Sofia (Capital)
12544197177,pharmacy,pharmacy,Валера Фарм,42.677477,23.257504,Sofia (Capital)
12546552771,pharmacy,pharmacy,Женхим,42.701236,23.322305,Sofia (Capital)
12546568282,clinic,doctors,Д-р Валентина Николова,42.698693,23.321182,Sofia (Capital)
12565755745,clinic,doctors,Smartdiet,42.676928,23.333053,Sofia (Capital)
12573516189,pharmacy,pharmacy,Ветеринарна аптека,42.499267,27.466859,Burgas
12582002873,pharmacy,pharmacy,,41.485734,24.848315,Smolyan
12583238331,pharmacy,pharmacy,Хелени,43.342436,27.775282,Varna
12587144009,pharmacy,pharmacy,Фрамар,42.503596,27.472729,Burgas
12598758779,clinic,clinic,AmeriMed,42.626205,23.373997,Sofia (Capital)
12606329343,clinic,doctors,Bodimed,42.337474,23.55322,Sofia Province
12607572838,pharmacy,pharmacy,SOpharmacy,43.419002,24.626939,Pleven
12612640506,clinic,clinic,МЦ Леонардо Да Винчи,43.412501,24.629969,Pleven
12612817484,pharmacy,pharmacy,Надежда,42.664702,23.267306,Sofia (Capital)
12612822174,pharmacy,pharmacy,Ведра,42.671146,23.318018,Sofia (Capital)
12615524086,hospital,hospital,2ра поликлиника,42.430213,25.626591,Stara Zagora
12628459394,pharmacy,pharmacy,,41.839999,23.486261,Blagoevgrad
12641299530,pharmacy,pharmacy,Subra,42.712016,23.338339,Sofia (Capital)
12645287745,pharmacy,pharmacy,Фрамар,42.424892,25.621387,Stara Zagora
12646524993,kindergarten,kindergarten,"Детска градина № 33 ""Люляк""",42.429788,25.685031,Stara Zagora
12646682243,pharmacy,pharmacy,Subra,41.879437,23.472575,Blagoevgrad
12647036302,clinic,clinic,ФИЗИО-МЕД,42.676324,23.28575,Sofia (Capital)
12650570692,pharmacy,pharmacy,Аптека 1,42.906109,23.790512,Sofia Province
12660920653,pharmacy,pharmacy,Сималекс,42.675704,23.283422,Sofia (Capital)
12662860212,clinic,clinic,Хирон,42.697694,23.317359,Sofia (Capital)
12673355985,clinic,doctors,Медикаконсулторто,42.687672,23.304496,Sofia (Capital)
12673465713,clinic,doctors,,42.686027,23.300131,Sofia (Capital)
12686172871,clinic,clinic,Vivid,42.656009,23.294522,Sofia (Capital)
12691462157,clinic,doctors,Д-р Анастас Стойков,42.679181,23.360261,Sofia (Capital)
12714474001,pharmacy,pharmacy,Субра,42.629797,23.373939,Sofia (Capital)
12733265001,pharmacy,pharmacy,Аптека Митков,42.629623,23.381101,Sofia (Capital)
12736129377,clinic,clinic,Трета поликлиника,42.423835,25.635455,Stara Zagora
12748105562,clinic,doctors,Perfect Smile,42.653404,23.345029,Sofia (Capital)
12752064905,pharmacy,pharmacy,Фармавижън,42.104328,24.48356,Plovdiv
12752124901,clinic,clinic,Здравна служба Ново село,42.104842,24.480295,Plovdiv
12762209827,pharmacy,pharmacy,Петя Ефтимова,42.500485,24.187631,Pazardzhik
12774699407,pharmacy,pharmacy,,43.2361,27.860813,Varna
12774699408,clinic,doctors,,43.236192,27.860814,Varna
12782202423,clinic,doctors,Aestheline,42.65342,23.346745,Sofia (Capital)
12791487397,school,school,"Музикално училище ""Христина Морфова""",42.421623,25.608676,Stara Zagora
12794681157,clinic,doctors,Моето здраве,42.670879,23.288186,Sofia (Capital)
12795516517,clinic,doctors,,42.674001,23.263163,Sofia (Capital)
12798216151,pharmacy,pharmacy,,43.410286,24.608362,Pleven
12802520468,pharmacy,pharmacy,Домис,42.687076,23.328566,Sofia (Capital)
12803624466,clinic,clinic,Уромед,43.411432,24.615091,Pleven
12811196175,pharmacy,pharmacy,SOpharmacy,43.420163,24.60816,Pleven
12811536186,school,school,ПГССХВТ “Ан.Кънчев”,43.531828,26.500073,Razgrad
12815033198,clinic,clinic,Art clinic,42.675467,23.291622,Sofia (Capital)
12817417817,pharmacy,pharmacy,,43.984079,22.87604,Vidin
12818900461,pharmacy,pharmacy,Аптека,41.444167,23.43138,Blagoevgrad
12828477702,pharmacy,pharmacy,Ани фарма,41.895737,23.113844,Blagoevgrad
12833791728,pharmacy,pharmacy,Joya,42.66321,23.344245,Sofia (Capital)
12849186923,clinic,doctors,Д-р Венислава Александрова,42.691862,23.307465,Sofia (Capital)
12854793917,clinic,clinic,Zarev Clinic,42.63036,23.333739,Sofia (Capital)
12871222970,pharmacy,pharmacy,Беллафарма,42.696507,23.314313,Sofia (Capital)
12871227886,kindergarten,kindergarten,,41.554302,23.745428,Blagoevgrad
12871237170,hospital,hospital,СБАЛББ Св. Панталеймон,42.583775,23.020866,Pernik
12871247184,pharmacy,pharmacy,SOpharmacy,41.571301,23.729491,Blagoevgrad
12871516805,pharmacy,pharmacy,SOpharmacy,42.702496,23.284084,Sofia (Capital)
12873360136,clinic,doctors,,42.680343,23.30051,Sofia (Capital)
12875815596,clinic,clinic,Кристал,42.701007,23.292559,Sofia (Capital)
12877636324,clinic,doctors,Dr. Hachik Magardichqn,43.561527,26.314546,Razgrad
12882768201,school,school,"ПЕГ""Д-р Иван Богоров '",42.051342,25.579113,Haskovo
12893504927,pharmacy,pharmacy,Hera 3,42.643964,23.412936,Sofia (Capital)
12899889617,pharmacy,pharmacy,Амая,42.663627,23.266631,Sofia (Capital)
12906086418,pharmacy,pharmacy,Subra,42.710348,23.378359,Sofia (Capital)
12906090808,pharmacy,pharmacy,,42.713206,23.377319,Sofia (Capital)
12919471741,clinic,doctors,Диана Василева,42.687481,23.303595,Sofia (Capital)
12927130358,pharmacy,pharmacy,SOpharmacy,42.518449,27.457302,Burgas
12951767161,pharmacy,pharmacy,Марешки,42.678641,26.324548,Sliven
12951926137,pharmacy,pharmacy,,42.696072,23.299543,Sofia (Capital)
12966385110,pharmacy,pharmacy,Subra,42.642027,23.375272,Sofia (Capital)
12973048977,clinic,clinic,Надежда клиникал,42.657791,23.313753,Sofia (Capital)
12973060023,clinic,clinic,Биогенерация,42.657857,23.313901,Sofia (Capital)
12976898371,clinic,clinic,Beta Clinic + Mediko,42.698807,23.313717,Sofia (Capital)
12976917024,clinic,doctors,Д-р Патрикова,42.699227,23.310724,Sofia (Capital)
12981835127,clinic,clinic,Пиротска,42.70107,23.312566,Sofia (Capital)
12991093376,pharmacy,pharmacy,SOpharmacy,42.607519,23.048922,Pernik
12995518540,pharmacy,pharmacy,SOpharmacy,43.39518,24.620721,Pleven
13009381150,pharmacy,pharmacy,Framar,42.678456,26.32737,Sliven
13012105548,clinic,doctors,ORTOPED.BG,42.662453,23.283192,Sofia (Capital)
13012127643,pharmacy,pharmacy,SOpharmacy,42.906864,23.791954,Sofia Province
13012127656,pharmacy,pharmacy,,42.907055,23.792219,Sofia Province
13019694949,pharmacy,pharmacy,Фарма ВИМ,43.247819,26.557336,Targovishte
13027188420,clinic,clinic,neo vitro,42.662728,23.286822,Sofia (Capital)
13033889899,clinic,clinic,Сърце и здраве,42.669475,23.316384,Sofia (Capital)
13035180872,pharmacy,pharmacy,,42.237893,24.824819,Plovdiv
13041803146,clinic,clinic,Афродита,42.156519,24.746591,Plovdiv
13042460548,pharmacy,pharmacy,,42.156477,24.743518,Plovdiv
13049686379,clinic,clinic,Сара,42.703544,23.312202,Sofia (Capital)
13052132293,clinic,clinic,,43.204932,27.917862,Varna
13052157339,clinic,clinic,Д-р Крайчева,43.204671,27.917296,Varna
13053367001,pharmacy,pharmacy,,42.65287,27.694396,Burgas
13056274156,clinic,doctors,Лекарска къща Възраждане,42.497442,27.461585,Burgas
13057558486,pharmacy,pharmacy,,42.711321,23.318512,Sofia (Capital)
13057566499,pharmacy,pharmacy,Зелен кръст,42.706688,23.318094,Sofia (Capital)
13062243685,pharmacy,pharmacy,Нове,42.855459,23.038701,Sofia Province
13066982471,pharmacy,pharmacy,,43.243585,26.562872,Targovishte
13068606882,pharmacy,pharmacy,Subra,43.419797,24.612618,Pleven
13070414170,pharmacy,pharmacy,Лалева,43.435033,28.33745,Dobrich
13071964992,pharmacy,pharmacy,Агрион,42.851873,23.039341,Sofia Province
13075617516,pharmacy,pharmacy,Фрамар,42.689548,26.339366,Sliven
13075617521,pharmacy,pharmacy,Марешки,42.67943,26.322577,Sliven
13075639501,pharmacy,pharmacy,Pharmavision,42.137006,24.543488,Plovdiv
13084077565,clinic,doctors,Очна оптика и корекция АД,42.708169,23.32057,Sofia (Capital)
13084126006,clinic,doctors,Д-р Домусчиев,42.70678,23.319672,Sofia (Capital)
13092708612,clinic,clinic,Плазмамед Клиник,43.202406,27.905196,Varna
13103204279,pharmacy,pharmacy,,43.141866,23.707933,Vratsa
13103862273,pharmacy,pharmacy,Subra,42.689157,23.278299,Sofia (Capital)
13108954118,pharmacy,pharmacy,,42.58618,23.360656,Sofia (Capital)
13112235979,pharmacy,pharmacy,,42.706908,23.324665,Sofia (Capital)
13112455555,pharmacy,pharmacy,Фрамар,43.216066,27.917323,Varna
13125279451,pharmacy,pharmacy,Subra,43.406677,24.620123,Pleven
13136703437,pharmacy,pharmacy,,42.683825,23.241705,Sofia (Capital)
13137219153,clinic,clinic,,42.889509,24.713085,Lovech
13141878393,pharmacy,pharmacy,,43.211354,27.92925,Varna
13143960684,pharmacy,pharmacy,Фрамар,42.645943,23.342287,Sofia (Capital)
13144693030,pharmacy,pharmacy,,43.521381,24.472185,Pleven
13153122119,school,school,Джани РоДари,42.67864,23.380488,Sofia (Capital)
13157740374,clinic,clinic,,42.315512,23.538216,Sofia Province
13192384226,pharmacy,pharmacy,Иримар,42.712636,23.262094,Sofia (Capital)
13196642699,clinic,clinic,K Dent Clinic,43.217045,27.919014,Varna
13231566201,pharmacy,pharmacy,Аптека ИВА,42.184868,24.340827,Pazardzhik
13251604998,pharmacy,pharmacy,,42.728724,23.250355,Sofia (Capital)
13255966980,pharmacy,pharmacy,Subra,42.669878,23.364153,Sofia (Capital)
13256593053,clinic,doctors,Д-р Георги Георгиев,43.216375,27.916366,Varna
13265221931,kindergarten,kindergarten,"131 ДГ ""Щурче""",42.583228,23.35659,Sofia (Capital)
13287697924,pharmacy,pharmacy,,42.684797,23.240663,Sofia (Capital)
13294693323,clinic,clinic,O.S.C.A.R,42.648013,23.314631,Sofia (Capital)
13294707005,clinic,clinic,VIP Health,42.648612,23.314738,Sofia (Capital)
13294717802,clinic,clinic,Света Петка,42.648012,23.314586,Sofia (Capital)
13306110911,clinic,doctors,doctors gonovski,42.134029,24.798707,Plovdiv
13306291742,pharmacy,pharmacy,Subra,42.136242,24.796398,Plovdiv
13306298977,pharmacy,pharmacy,Денонощна Аптека,42.141698,24.78843,Plovdiv
13306301094,pharmacy,pharmacy,Аптека Медина,42.13605,24.761038,Plovdiv
13310424189,kindergarten,kindergarten,дъга от мечти,42.130909,24.748569,Plovdiv
13310461879,pharmacy,pharmacy,36.6,42.130052,24.748495,Plovdiv
13311676605,school,school,Science - Smart School of Sofia,42.66736,23.374953,Sofia (Capital)
13319323217,pharmacy,pharmacy,Фрамар,42.142664,24.744444,Plovdiv
13324372755,pharmacy,pharmacy,Silk,43.402268,24.611422,Pleven
13325878601,pharmacy,pharmacy,Калина,42.132855,24.779726,Plovdiv
13329931462,pharmacy,pharmacy,Аптека Галантус,43.444769,26.165761,Targovishte
13374906728,pharmacy,pharmacy,Аптека ЕЛИ,43.782451,23.72203,Vratsa
13374986743,school,school,,43.778618,23.725959,Vratsa
13381294814,clinic,doctors,Д-р Аргир Аргиров,42.65287,23.317605,Sofia (Capital)
13381338964,clinic,clinic,Rehab Lab,42.652925,23.31784,Sofia (Capital)
13382822234,hospital,hospital,Д-р Михаил Иринков УНГ Амбулатория,43.080562,25.630028,Veliko Tarnovo
13385796787,pharmacy,pharmacy,SOpharmacy,42.645453,23.379191,Sofia (Capital)
13392773944,pharmacy,pharmacy,Далия,42.652053,23.333092,Sofia (Capital)
13392774770,pharmacy,pharmacy,,42.653662,23.332258,Sofia (Capital)
13393821061,pharmacy,pharmacy,SOpharmacy,42.710779,23.309924,Sofia (Capital)
13423376228,pharmacy,pharmacy,SOpharmacy,42.698877,23.347634,Sofia (Capital)
13426215342,clinic,doctors,,42.711085,23.259959,Sofia (Capital)
13428287501,pharmacy,pharmacy,Аптека Мерджанов,43.444616,26.165737,Targovishte
13437711508,clinic,clinic,Диализен Център “Дружба”,42.668629,23.402205,Sofia (Capital)
13442408143,clinic,clinic,Зрение и слух,42.657194,23.313192,Sofia (Capital)
13446153510,pharmacy,pharmacy,Рубия,42.708074,23.143555,Sofia (Capital)
13451474776,clinic,doctors,Д-р Маруся Катева,43.207508,27.900754,Varna
13456182327,pharmacy,pharmacy,Вита 3,43.834858,25.957733,Ruse
13460604229,pharmacy,pharmacy,Corner,42.645392,23.333176,Sofia (Capital)
